Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00   13747/54988       edge const& std::forward<edge const&>(std::remove_reference<edge const&>::type&) [40]
                0.00    0.00   13747/13747       std::_List_node<edge>* std::__cxx11::list<edge, std::allocator<edge> >::_M_create_node<edge const&>(edge const&) [129]
                0.00    0.00   13747/13747       std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_inc_size(unsigned long) [128]
-----------------------------------------------
                0.00    0.00     288/13747       buildCombOfEdge(std::__cxx11::list<edge, std::allocator<edge> >*, int*) [336]
                0.00    0.00    1776/13747       fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
                0.00    0.00   11683/13747       CopyListEdges(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<edge, std::allocator<edge> >*) [243]
[131]    0.0    0.00    0.00   13747         std::__cxx11::list<edge, std::allocator<edge> >::push_back(edge const&) [131]
                0.00    0.00   13747/132818      std::__cxx11::list<edge, std::allocator<edge> >::end() [29]
                0.00    0.00   13747/13747       void std::__cxx11::list<edge, std::allocator<edge> >::_M_insert<edge const&>(std::_List_iterator<edge>, edge const&) [130]
-----------------------------------------------
                0.00    0.00   13747/13747       std::__allocated_ptr<std::allocator<std::_List_node<edge> > >::__allocated_ptr(std::allocator<std::_List_node<edge> >&, std::_List_node<edge>*) [122]
[132]    0.0    0.00    0.00   13747         std::allocator<std::_List_node<edge> >* std::__addressof<std::allocator<std::_List_node<edge> > >(std::allocator<std::_List_node<edge> >&) [132]
-----------------------------------------------
                0.00    0.00   13734/13734       std::allocator_traits<std::allocator<std::_List_node<edge> > >::deallocate(std::allocator<std::_List_node<edge> >&, std::_List_node<edge>*, unsigned long) [135]
[133]    0.0    0.00    0.00   13734         __gnu_cxx::new_allocator<std::_List_node<edge> >::deallocate(std::_List_node<edge>*, unsigned long) [133]
-----------------------------------------------
                0.00    0.00   13734/13734       void std::allocator_traits<std::allocator<std::_List_node<edge> > >::destroy<edge>(std::allocator<std::_List_node<edge> >&, edge*) [136]
[134]    0.0    0.00    0.00   13734         void __gnu_cxx::new_allocator<std::_List_node<edge> >::destroy<edge>(edge*) [134]
-----------------------------------------------
                0.00    0.00   13734/13734       std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_put_node(std::_List_node<edge>*) [137]
[135]    0.0    0.00    0.00   13734         std::allocator_traits<std::allocator<std::_List_node<edge> > >::deallocate(std::allocator<std::_List_node<edge> >&, std::_List_node<edge>*, unsigned long) [135]
                0.00    0.00   13734/13734       __gnu_cxx::new_allocator<std::_List_node<edge> >::deallocate(std::_List_node<edge>*, unsigned long) [133]
-----------------------------------------------
                0.00    0.00    4867/13734       std::__cxx11::list<edge, std::allocator<edge> >::_M_erase(std::_List_iterator<edge>) [157]
                0.00    0.00    8867/13734       std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_clear() [177]
[136]    0.0    0.00    0.00   13734         void std::allocator_traits<std::allocator<std::_List_node<edge> > >::destroy<edge>(std::allocator<std::_List_node<edge> >&, edge*) [136]
                0.00    0.00   13734/13734       void __gnu_cxx::new_allocator<std::_List_node<edge> >::destroy<edge>(edge*) [134]
-----------------------------------------------
                0.00    0.00    4867/13734       std::__cxx11::list<edge, std::allocator<edge> >::_M_erase(std::_List_iterator<edge>) [157]
                0.00    0.00    8867/13734       std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_clear() [177]
[137]    0.0    0.00    0.00   13734         std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_put_node(std::_List_node<edge>*) [137]
                0.00    0.00   13734/13734       std::allocator_traits<std::allocator<std::_List_node<edge> > >::deallocate(std::allocator<std::_List_node<edge> >&, std::_List_node<edge>*, unsigned long) [135]
-----------------------------------------------
                0.00    0.00   10637/10637       std::__cxx11::list<corner, std::allocator<corner> >::erase(std::_List_const_iterator<corner>) [141]
[138]    0.0    0.00    0.00   10637         std::_List_const_iterator<corner>::_M_const_cast() const [138]
                0.00    0.00   10637/184775      std::_List_iterator<corner>::_List_iterator(std::__detail::_List_node_base*) [26]
-----------------------------------------------
                0.00    0.00      84/10637       findCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int*, int) [8]
                0.00    0.00      98/10637       sortOutImpossibleCorners(int*, std::__cxx11::list<corner, std::allocator<corner> >&, int*, int*) [12]
                0.00    0.00   10455/10637       fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [5]
[139]    0.0    0.00    0.00   10637         std::_List_const_iterator<corner>::_List_const_iterator(std::_List_iterator<corner> const&) [139]
-----------------------------------------------
                0.00    0.00   10637/10637       std::__cxx11::list<corner, std::allocator<corner> >::_M_erase(std::_List_iterator<corner>) [142]
[140]    0.0    0.00    0.00   10637         std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_dec_size(unsigned long) [140]
                0.00    0.00   10637/102311      std::_List_node<unsigned long>::_M_valptr() [37]
-----------------------------------------------
                0.00    0.00      84/10637       findCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int*, int) [8]
                0.00    0.00      98/10637       sortOutImpossibleCorners(int*, std::__cxx11::list<corner, std::allocator<corner> >&, int*, int*) [12]
                0.00    0.00   10455/10637       fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [5]
[141]    0.0    0.00    0.00   10637         std::__cxx11::list<corner, std::allocator<corner> >::erase(std::_List_const_iterator<corner>) [141]
                0.00    0.00   10637/184775      std::_List_iterator<corner>::_List_iterator(std::__detail::_List_node_base*) [26]
                0.00    0.00   10637/10637       std::_List_const_iterator<corner>::_M_const_cast() const [138]
                0.00    0.00   10637/10637       std::__cxx11::list<corner, std::allocator<corner> >::_M_erase(std::_List_iterator<corner>) [142]
-----------------------------------------------
                0.00    0.00   10637/10637       std::__cxx11::list<corner, std::allocator<corner> >::erase(std::_List_const_iterator<corner>) [141]
[142]    0.0    0.00    0.00   10637         std::__cxx11::list<corner, std::allocator<corner> >::_M_erase(std::_List_iterator<corner>) [142]
                0.00    0.00   10637/10637       std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_dec_size(unsigned long) [140]
                0.00    0.00   10637/672697      std::_List_node<corner>::_M_valptr() [21]
                0.00    0.00   10637/51146       std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_get_Node_allocator() [42]
                0.00    0.00   10637/25568       void std::allocator_traits<std::allocator<std::_List_node<corner> > >::destroy<corner>(std::allocator<std::_List_node<corner> >&, corner*) [74]
                0.00    0.00   10637/25568       std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_put_node(std::_List_node<corner>*) [75]
-----------------------------------------------
                0.00    0.00   10455/10455       void std::advance<std::_List_iterator<corner>, int>(std::_List_iterator<corner>&, int) [144]
[143]    0.0    0.00    0.00   10455         std::iterator_traits<std::_List_iterator<corner> >::iterator_category std::__iterator_category<std::_List_iterator<corner> >(std::_List_iterator<corner> const&) [143]
-----------------------------------------------
                0.00    0.00   10455/10455       fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [5]
[144]    0.0    0.00    0.00   10455         void std::advance<std::_List_iterator<corner>, int>(std::_List_iterator<corner>&, int) [144]
                0.00    0.00   10455/10455       std::iterator_traits<std::_List_iterator<corner> >::iterator_category std::__iterator_category<std::_List_iterator<corner> >(std::_List_iterator<corner> const&) [143]
                0.00    0.00   10455/10455       void std::__advance<std::_List_iterator<corner>, long>(std::_List_iterator<corner>&, long, std::bidirectional_iterator_tag) [145]
-----------------------------------------------
                0.00    0.00   10455/10455       void std::advance<std::_List_iterator<corner>, int>(std::_List_iterator<corner>&, int) [144]
[145]    0.0    0.00    0.00   10455         void std::__advance<std::_List_iterator<corner>, long>(std::_List_iterator<corner>&, long, std::bidirectional_iterator_tag) [145]
                0.00    0.00   86280/86280       std::_List_iterator<corner>::operator++() [38]
-----------------------------------------------
                0.00    0.00    8043/8043        std::__cxx11::list<edge, std::allocator<edge> >::size() const [147]
[146]    0.0    0.00    0.00    8043         std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_node_count() const [146]
                0.00    0.00    8043/41606       std::_List_node<unsigned long>::_M_valptr() const [49]
-----------------------------------------------
                0.00    0.00      42/8043        planAction(int, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int*) [7]
                0.00    0.00     207/8043        sortOutImpossibleEdges(int*, std::__cxx11::list<edge, std::allocator<edge> >&, int*, int*) [297]
                0.00    0.00     252/8043        failsafe(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*) [305]
                0.00    0.00    1234/8043        findEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int*, int) [311]
                0.00    0.00    1776/8043        fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
                0.00    0.00    4532/8043        SortEdgesList(std::__cxx11::list<edge, std::allocator<edge> >*, int*, int) [244]
[147]    0.0    0.00    0.00    8043         std::__cxx11::list<edge, std::allocator<edge> >::size() const [147]
                0.00    0.00    8043/8043        std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_node_count() const [146]
-----------------------------------------------
                0.00    0.00      40/6320        fiRotate(int (*) [3][3]) [291]
                0.00    0.00      92/6320        liRotate(int (*) [3][3]) [256]
                0.00    0.00     144/6320        bRotate(int (*) [3][3]) [253]
                0.00    0.00     188/6320        biRotate(int (*) [3][3]) [235]
                0.00    0.00     268/6320        riRotate(int (*) [3][3]) [232]
                0.00    0.00     288/6320        rRotate(int (*) [3][3]) [231]
                0.00    0.00     568/6320        fRotate(int (*) [3][3]) [222]
                0.00    0.00     580/6320        diRotate(int (*) [3][3]) [221]
                0.00    0.00     624/6320        lRotate(int (*) [3][3]) [220]
                0.00    0.00     788/6320        uiRotate(int (*) [3][3]) [219]
                0.00    0.00    1284/6320        uRotate(int (*) [3][3]) [205]
                0.00    0.00    1456/6320        dRotate(int (*) [3][3]) [188]
[148]    0.0    0.00    0.00    6320         copyCube(int (*) [3][3]) [148]
-----------------------------------------------
                0.00    0.00      89/5831        std::__cxx11::list<middle, std::allocator<middle> >::erase(std::_List_const_iterator<middle>) [280]
                0.00    0.00      89/5831        std::_List_const_iterator<middle>::_M_const_cast() const [277]
                0.00    0.00     476/5831        std::__cxx11::list<middle, std::allocator<middle> >::begin() [224]
                0.00    0.00    5177/5831        std::__cxx11::list<middle, std::allocator<middle> >::end() [150]
[149]    0.0    0.00    0.00    5831         std::_List_iterator<middle>::_List_iterator(std::__detail::_List_node_base*) [149]
-----------------------------------------------
                0.00    0.00      90/5177        std::__cxx11::list<middle, std::allocator<middle> >::push_back(middle const&) [274]
                0.00    0.00     150/5177        sortOutImpossibleCodes(int*, std::__cxx11::list<middle, std::allocator<middle> >&, int*) [315]
                0.00    0.00     402/5177        eliminateFound(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [325]
                0.00    0.00    1145/5177        containsMiddle(std::__cxx11::list<middle, std::allocator<middle> >&, int, int) [255]
                0.00    0.00    3390/5177        getNextQuestion(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [313]
[150]    0.0    0.00    0.00    5177         std::__cxx11::list<middle, std::allocator<middle> >::end() [150]
                0.00    0.00    5177/5831        std::_List_iterator<middle>::_List_iterator(std::__detail::_List_node_base*) [149]
-----------------------------------------------
                0.00    0.00    1916/5113        void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [207]
                0.00    0.00    3197/5113        void std::__unguarded_linear_insert<int*, __gnu_cxx::__ops::_Val_less_iter>(int*, __gnu_cxx::__ops::_Val_less_iter) [190]
[151]    0.0    0.00    0.00    5113         std::remove_reference<int&>::type&& std::move<int&>(int&) [151]
-----------------------------------------------
                0.00    0.00     105/4998        sortOutImpossibleCodes(int*, std::__cxx11::list<middle, std::allocator<middle> >&, int*) [315]
                0.00    0.00     358/4998        eliminateFound(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [325]
                0.00    0.00    1145/4998        containsMiddle(std::__cxx11::list<middle, std::allocator<middle> >&, int, int) [255]
                0.00    0.00    3390/4998        getNextQuestion(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [313]
[152]    0.0    0.00    0.00    4998         std::_List_iterator<middle>::operator!=(std::_List_iterator<middle> const&) const [152]
-----------------------------------------------
                0.00    0.00    4867/4867        std::__cxx11::list<edge, std::allocator<edge> >::erase(std::_List_const_iterator<edge>) [156]
[153]    0.0    0.00    0.00    4867         std::_List_const_iterator<edge>::_M_const_cast() const [153]
                0.00    0.00    4867/170044      std::_List_iterator<edge>::_List_iterator(std::__detail::_List_node_base*) [27]
-----------------------------------------------
                0.00    0.00     132/4867        findEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int*, int) [311]
                0.00    0.00     143/4867        sortOutImpossibleEdges(int*, std::__cxx11::list<edge, std::allocator<edge> >&, int*, int*) [297]
                0.00    0.00    4592/4867        fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
[154]    0.0    0.00    0.00    4867         std::_List_const_iterator<edge>::_List_const_iterator(std::_List_iterator<edge> const&) [154]
-----------------------------------------------
                0.00    0.00    4867/4867        std::__cxx11::list<edge, std::allocator<edge> >::_M_erase(std::_List_iterator<edge>) [157]
[155]    0.0    0.00    0.00    4867         std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_dec_size(unsigned long) [155]
                0.00    0.00    4867/102311      std::_List_node<unsigned long>::_M_valptr() [37]
-----------------------------------------------
                0.00    0.00     132/4867        findEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int*, int) [311]
                0.00    0.00     143/4867        sortOutImpossibleEdges(int*, std::__cxx11::list<edge, std::allocator<edge> >&, int*, int*) [297]
                0.00    0.00    4592/4867        fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
[156]    0.0    0.00    0.00    4867         std::__cxx11::list<edge, std::allocator<edge> >::erase(std::_List_const_iterator<edge>) [156]
                0.00    0.00    4867/170044      std::_List_iterator<edge>::_List_iterator(std::__detail::_List_node_base*) [27]
                0.00    0.00    4867/4867        std::_List_const_iterator<edge>::_M_const_cast() const [153]
                0.00    0.00    4867/4867        std::__cxx11::list<edge, std::allocator<edge> >::_M_erase(std::_List_iterator<edge>) [157]
-----------------------------------------------
                0.00    0.00    4867/4867        std::__cxx11::list<edge, std::allocator<edge> >::erase(std::_List_const_iterator<edge>) [156]
[157]    0.0    0.00    0.00    4867         std::__cxx11::list<edge, std::allocator<edge> >::_M_erase(std::_List_iterator<edge>) [157]
                0.00    0.00    4867/4867        std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_dec_size(unsigned long) [155]
                0.00    0.00    4867/456088      std::_List_node<edge>::_M_valptr() [24]
                0.00    0.00    4867/27481       std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_get_Node_allocator() [55]
                0.00    0.00    4867/13734       void std::allocator_traits<std::allocator<std::_List_node<edge> > >::destroy<edge>(std::allocator<std::_List_node<edge> >&, edge*) [136]
                0.00    0.00    4867/13734       std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_put_node(std::_List_node<edge>*) [137]
-----------------------------------------------
                0.00    0.00    4592/4592        void std::advance<std::_List_iterator<edge>, int>(std::_List_iterator<edge>&, int) [159]
[158]    0.0    0.00    0.00    4592         std::iterator_traits<std::_List_iterator<edge> >::iterator_category std::__iterator_category<std::_List_iterator<edge> >(std::_List_iterator<edge> const&) [158]
-----------------------------------------------
                0.00    0.00    4592/4592        fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
[159]    0.0    0.00    0.00    4592         void std::advance<std::_List_iterator<edge>, int>(std::_List_iterator<edge>&, int) [159]
                0.00    0.00    4592/4592        std::iterator_traits<std::_List_iterator<edge> >::iterator_category std::__iterator_category<std::_List_iterator<edge> >(std::_List_iterator<edge> const&) [158]
                0.00    0.00    4592/4592        void std::__advance<std::_List_iterator<edge>, long>(std::_List_iterator<edge>&, long, std::bidirectional_iterator_tag) [160]
-----------------------------------------------
                0.00    0.00    4592/4592        void std::advance<std::_List_iterator<edge>, int>(std::_List_iterator<edge>&, int) [159]
[160]    0.0    0.00    0.00    4592         void std::__advance<std::_List_iterator<edge>, long>(std::_List_iterator<edge>&, long, std::bidirectional_iterator_tag) [160]
                0.00    0.00   26244/26244       std::_List_iterator<edge>::operator++() [56]
-----------------------------------------------
                0.00    0.00    4584/4584        std::__cxx11::list<corner, std::allocator<corner> >::size() const [162]
[161]    0.0    0.00    0.00    4584         std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_node_count() const [161]
                0.00    0.00    4584/41606       std::_List_node<unsigned long>::_M_valptr() const [49]
-----------------------------------------------
                0.00    0.00      24/4584        planAction(int, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int*) [7]
                0.00    0.00     168/4584        failsafe(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*) [305]
                0.00    0.00     205/4584        sortOutImpossibleCorners(int*, std::__cxx11::list<corner, std::allocator<corner> >&, int*, int*) [12]
                0.00    0.00     553/4584        findCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int*, int) [8]
                0.00    0.00    1184/4584        fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [5]
                0.00    0.00    2450/4584        SortCornerList(std::__cxx11::list<corner, std::allocator<corner> >*, int*, int) [246]
[162]    0.0    0.00    0.00    4584         std::__cxx11::list<corner, std::allocator<corner> >::size() const [162]
                0.00    0.00    4584/4584        std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_node_count() const [161]
-----------------------------------------------
                0.00    0.00      58/4460        sortOutImpossibleCodes(int*, std::__cxx11::list<middle, std::allocator<middle> >&, int*) [315]
                0.00    0.00     300/4460        eliminateFound(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [325]
                0.00    0.00    1012/4460        containsMiddle(std::__cxx11::list<middle, std::allocator<middle> >&, int, int) [255]
                0.00    0.00    3090/4460        getNextQuestion(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [313]
[163]    0.0    0.00    0.00    4460         std::_List_iterator<middle>::operator++(int) [163]
-----------------------------------------------
                0.00    0.00      30/3795        fi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [316]
                0.00    0.00      69/3795        li(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [300]
                0.00    0.00     100/3795        b(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [292]
                0.00    0.00     141/3795        bi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [288]
                0.00    0.00     201/3795        ri(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [284]
                0.00    0.00     210/3795        r(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [283]
                0.00    0.00     296/3795        f(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [254]
                0.00    0.00     336/3795        l(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [240]
                0.00    0.00     362/3795        di(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [252]
                0.00    0.00     424/3795        ui(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [234]
                0.00    0.00     774/3795        u(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [227]
                0.00    0.00     852/3795        d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [225]
[164]    0.0    0.00    0.00    3795         last[abi:cxx11]() [164]
-----------------------------------------------
                0.00    0.00      30/3795        fi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [316]
                0.00    0.00      69/3795        li(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [300]
                0.00    0.00     100/3795        b(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [292]
                0.00    0.00     141/3795        bi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [288]
                0.00    0.00     201/3795        ri(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [284]
                0.00    0.00     210/3795        r(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [283]
                0.00    0.00     296/3795        f(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [254]
                0.00    0.00     336/3795        l(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [240]
                0.00    0.00     362/3795        di(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [252]
                0.00    0.00     424/3795        ui(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [234]
                0.00    0.00     774/3795        u(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [227]
                0.00    0.00     852/3795        d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [225]
[165]    0.0    0.00    0.00    3795         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [165]
-----------------------------------------------
                0.00    0.00    2970/2970        printCubeColor(int (*) [3][3]) [287]
[166]    0.0    0.00    0.00    2970         printColor[abi:cxx11](int) [166]
                0.00    0.00    2970/2970        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [169]
                0.00    0.00    2970/2970        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [168]
-----------------------------------------------
                0.00    0.00    2970/2970        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [168]
[167]    0.0    0.00    0.00    2970         std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [167]
-----------------------------------------------
                0.00    0.00    2970/2970        printColor[abi:cxx11](int) [166]
[168]    0.0    0.00    0.00    2970         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [168]
                0.00    0.00    2970/2970        std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [167]
-----------------------------------------------
                0.00    0.00    2970/2970        printColor[abi:cxx11](int) [166]
[169]    0.0    0.00    0.00    2970         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [169]
-----------------------------------------------
                0.00    0.00    2874/2874        int* std::__copy_move_backward_a2<true, int*, int*>(int*, int*, int*) [217]
[170]    0.0    0.00    0.00    2874         int* std::__niter_base<int*>(int*) [170]
-----------------------------------------------
                0.00    0.00    2368/2368        void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [207]
[171]    0.0    0.00    0.00    2368         bool __gnu_cxx::__ops::_Iter_less_iter::operator()<int*, int*>(int*, int*) const [171]
-----------------------------------------------
                0.00    0.00    1948/1948        std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_init() [173]
[172]    0.0    0.00    0.00    1948         std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_set_size(unsigned long) [172]
                0.00    0.00    1948/102311      std::_List_node<unsigned long>::_M_valptr() [37]
-----------------------------------------------
                0.00    0.00      12/1948        std::__cxx11::list<edge, std::allocator<edge> >::clear() [309]
                0.00    0.00    1936/1948        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_base() [178]
[173]    0.0    0.00    0.00    1948         std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_init() [173]
                0.00    0.00    1948/1948        std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_set_size(unsigned long) [172]
-----------------------------------------------
                0.00    0.00    1936/1936        std::allocator<std::_List_node<edge> >::allocator() [175]
[174]    0.0    0.00    0.00    1936         __gnu_cxx::new_allocator<std::_List_node<edge> >::new_allocator() [174]
-----------------------------------------------
                0.00    0.00    1936/1936        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::_List_impl() [176]
[175]    0.0    0.00    0.00    1936         std::allocator<std::_List_node<edge> >::allocator() [175]
                0.00    0.00    1936/1936        __gnu_cxx::new_allocator<std::_List_node<edge> >::new_allocator() [174]
-----------------------------------------------
                0.00    0.00    1936/1936        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_base() [178]
[176]    0.0    0.00    0.00    1936         std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::_List_impl() [176]
                0.00    0.00    1936/1936        std::allocator<std::_List_node<edge> >::allocator() [175]
-----------------------------------------------
                0.00    0.00      12/1936        std::__cxx11::list<edge, std::allocator<edge> >::clear() [309]
                0.00    0.00    1924/1936        std::__cxx11::_List_base<edge, std::allocator<edge> >::~_List_base() [183]
[177]    0.0    0.00    0.00    1936         std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_clear() [177]
                0.00    0.00    8867/456088      std::_List_node<edge>::_M_valptr() [24]
                0.00    0.00    8867/27481       std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_get_Node_allocator() [55]
                0.00    0.00    8867/13734       void std::allocator_traits<std::allocator<std::_List_node<edge> > >::destroy<edge>(std::allocator<std::_List_node<edge> >&, edge*) [136]
                0.00    0.00    8867/13734       std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_put_node(std::_List_node<edge>*) [137]
-----------------------------------------------
                0.00    0.00    1936/1936        std::__cxx11::list<edge, std::allocator<edge> >::list() [179]
[178]    0.0    0.00    0.00    1936         std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_base() [178]
                0.00    0.00    1936/1936        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::_List_impl() [176]
                0.00    0.00    1936/1948        std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_init() [173]
-----------------------------------------------
                0.00    0.00      12/1936        main [1]
                0.00    0.00     148/1936        fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
                0.00    0.00    1776/1936        fillrandomcube(int*, int*, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int (*) [3][3]) [2]
[179]    0.0    0.00    0.00    1936         std::__cxx11::list<edge, std::allocator<edge> >::list() [179]
                0.00    0.00    1936/1936        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_base() [178]
-----------------------------------------------
